accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-0.03907775879,-0.0396270752,-0.1839904785,-0.4468603134,-0.2658854723,0.348115891
-0.02105712891,-0.006637573242,-0.5380706787,-0.1511953771,0.530663848,0.547474027
-0.1826019287,-0.01571655273,-0.9959259033,0.252100944,0.927238405,0.384907454
-0.4188995361,-0.2225341797,-1.363220215,0.167857975,-0.7465919256,0.028631112
-0.2102813721,-0.2042999268,-1.312683105,0.493528217,0.003420298,-0.2233143151
0.087936401,-0.08541870117,-1.187652588,0.30300808,-0.3313869834,0.485681474
0.214355469,-0.03952026367,-1.083648682,-0.06477793306,0.217440978,0.309494734
0.11328125,-0.4113006592,-1.651916504,0.057770357,0.342022866,0.831360579
-0.04299926758,-0.3247833252,-0.9707489014,-0.1641399413,0.171652988,1.280869126
-0.1024017334,-0.02183532715,-0.3681182861,0.044155743,-0.1793790758,0.468013018
-0.2309570313,0.056945801,-0.2174835205,-0.05272712559,-0.248525396,0.105826564
3.05E-05,-0.1400756836,-0.6703033447,0.042923499,0.519353688,-0.04918139428
-0.5832672119,-0.1984558105,-1.367324829,0.15062359,0.47607705,-0.07283532619
-0.3553466797,-0.2055969238,-1.714431763,-0.3158213496,-0.8520727754,0.474557728
0.157836914,-0.3085021973,-1.203384399,0.096216545,-0.1648946702,1.002788544
0.11958313,-0.0230255127,-1.12588501,0.349659741,0.281665504,1.354349494
0.028579712,-0.005874633789,-1.340026855,0.116657376,0.179481342,0.548509181
-0.1034698486,0.05960083,-0.9704437256,0.113586485,-0.2885769308,-0.5020160079
-0.123916626,-0.06950378418,-0.4299163818,-0.1911611706,-0.831969142,0.226010233
-0.1220245361,-0.1468353271,-0.2900695801,-0.2836482227,-0.1320344657,0.781423628
-0.04064941406,-0.04418945313,-0.819732666,0.183012694,0.978699684,0.498717129
-1.089813232,0.105239868,-1.082885742,0.105009243,0.003388606,0.52737993
-0.316696167,-0.3277282715,-1.136978149,0.144839212,-0.2999020219,0.441548109
-0.427947998,-0.2905426025,-1.105300903,0.315601885,0.021191305,0.723133743
0.101638794,-0.1066131592,-0.9778900146,0.213732794,-0.2423849404,0.814623714
0.279830933,-0.0594329834,-1.577163696,0.120178603,0.54915446,-0.2361392975
0.131317139,-0.5799865723,-1.612106323,-0.04131894559,-0.03829519078,1.022645593
0.014846802,-0.08409118652,-0.7076721191,-0.03144793585,0.313949674,1.275432825
-0.6151428223,0.158462524,-0.09707641602,-0.3540214598,-0.1777119339,-0.2111958563
-0.2101593018,0.093185425,-0.2984008789,-0.1855837107,-0.2501890659,-0.2250677347
-0.158203125,-0.1764221191,-0.7007598877,-0.07963810116,0.365809679,-0.1256119907
-0.5605316162,-0.3947143555,-1.413543701,0.243360728,0.616162241,0.17330946
-0.7056121826,-0.1834716797,-1.78326416,-0.1684625149,-1.335663438,0.316710293
-0.2436676025,-0.3970336914,-1.310150146,-0.02644225955,-0.6573320627,0.413158536
0.236114502,-0.1597137451,-0.7739562988,0.422844201,-0.1076082215,1.403648019
0.0887146,0.000106812,-1.304412842,0.386506438,0.068556689,1.323552132
0.122406006,-0.01844787598,-0.9999847412,0.015590412,0.231524304,1.010652542
0.083511353,0.078155518,-0.5578155518,-0.2023863941,0.471189082,0.201009274
-0.118560791,-0.02778625488,-0.5293273926,0.018876752,0.227356195,-0.1757728904
-0.5482025146,-0.1749267578,-0.9683380127,-0.5630726814,-0.1026888266,1.007021308
0.033065796,0.077636719,-0.9066467285,-0.05787501857,0.094810136,1.228225708
-0.6936340332,0.002655029,-1.087051392,-0.07121612132,0.275732786,0.830901206
-0.4277648926,-0.3086090088,-1.339309692,0.401831865,-0.2310422659,0.229390577
0.045547485,-0.1301727295,-1.156814575,0.176516444,-1.245007038,0.839149773
0.148590088,-0.2763671875,-1.037307739,0.238959581,-0.2647717297,1.641173005
0.252655029,0.026824951,-1.676223755,0.968897402,0.80768162,1.768207073
-0.423324585,-0.1087646484,-0.889175415,0.271595836,0.169086233,1.793853045
-0.1278533936,-0.01760864258,-0.4961700439,0.372275561,0.174216002,0.860542178
-0.3700561523,0.098678589,-0.2140197754,-0.0554603301,0.254693806,-0.4981717169
-0.4480285645,0.120864868,-0.6489715576,-0.1524707675,-0.05320090428,-0.8432545066
-0.005172729492,-0.4104766846,-1.06489563,-0.2936255038,-0.1895100027,-0.1323630959
-0.777053833,0.056213379,-1.667755127,0.634703159,0.426062614,-0.8166828156
-0.1222991943,-0.654586792,-1.307739258,-0.1823839247,-0.8179534078,0.405245483
0.232330322,-0.08503723145,-1.142974854,0.128237337,0.875221014,1.968348503
0.069488525,0.2315979,-1.423126221,0.235882029,0.662479699,0.764712036
0.193023682,-0.0731048584,-1.118728638,0.46792993,0.334269851,0.543491244
-0.4565887451,-0.190032959,-0.5859985352,0.230558649,-0.6505231857,0.790054977
-0.05757141113,-0.08108520508,-0.2886047363,0.202479601,-0.160769701,0.845749915
-0.01181030273,0.030044556,-0.3648986816,-0.217876941,0.418270499,1.262294173
-0.2037353516,0.06817627,-0.9620056152,0.468244702,0.364167035,1.202435374
-0.9522399902,-0.2194824219,-1.46484375,0.431811601,-0.1783492267,0.612504661
-0.400680542,-0.141998291,-1.354705811,0.314617604,-0.2759461105,0.145642951
0.064590454,-0.1539611816,-1.194656372,0.013500895,-0.6040350199,0.367278129
0.124557495,-0.2064361572,-1.231872559,-0.1343681961,-0.3496594727,0.486500144
0.184524536,-0.3265991211,-1.701583862,0.607018054,0.345707327,0.51954037
0.102920532,-0.2934570313,-1.015808105,-0.1105736494,0.092386924,0.717897117
-0.06275939941,-0.004669189453,-0.4016876221,0.012167983,-0.545160234,0.728272021
-0.4975738525,-0.1067199707,-0.1157226563,-0.4040792882,-1.157925606,-0.09829460829
-0.1318359375,-0.1327972412,-0.3904571533,-0.3918465972,-0.557679534,-0.5747911334
-0.3506622314,0.044250488,-1.178375244,-0.4659541249,0.919951737,-0.2592819035
-0.9017028809,-0.05010986328,-1.741119385,0.241667479,0.573149264,-0.5553489923
-0.2326202393,-0.4225921631,-1.276199341,-0.0137331225,-0.3694155812,-0.4787751138
0.227706909,-0.02554321289,-1.14704895,-0.7013010979,-0.3901088834,0.42310226
-0.01052856445,0.047241211,-1.387542725,0.27227068,0.168986619,0.809247553
-0.08207702637,-0.08535766602,-1.113479614,0.649641633,0.690999746,0.650800407
-0.4194641113,-0.1507263184,-0.5764007568,0.632593691,-0.02696450613,0.070737556
-0.08166503906,-0.03979492188,-0.3011474609,-0.006513292901,-0.5387670994,0.280235648
-0.03436279297,0.059661865,-0.3093566895,-0.4973882139,-0.8670765162,0.885231018
-0.2089538574,0.039489746,-0.8496856689,-0.03108255193,-0.33618173,1.371736765
-1.322998047,-0.1597442627,-1.267883301,0.468654037,1.233295202,-0.02132126689
-0.4895629883,-0.09474182129,-1.268417358,0.531370401,0.096479669,-0.2761501074
0.099716187,-0.1054840088,-1.402755737,0.365042955,-0.4194206893,0.484733403
0.134338379,-0.08833312988,-1.133499146,-0.1609771699,-0.1545490921,1.029482961
-0.1774291992,-0.3486175537,-1.563140869,0.781416178,0.660728931,0.875844419
0.0025177,-0.1235656738,-0.9749755859,-0.1053210944,0.564715564,0.121434018
-0.1233215332,0.054748535,-0.4207000732,-0.2098059654,-0.248118192,-0.1220662519
-0.3386230469,-0.1368865967,-0.15234375,-0.5678935051,-0.456243962,-0.3433688283
-0.312210083,-0.1205291748,-0.5703582764,-0.3828954399,-0.333091408,-0.9471636415
-0.3662872314,-0.0272064209,-1.203338623,0.008990033,0.559088051,-0.4638318419
-0.7972106934,0.0234375,-1.643478394,0.139718756,-0.4283558726,-0.6840627193
0.167785645,-0.361618042,-1.347579956,-0.1386396438,0.510089874,0.028635906
0.051818848,0.038803101,-1.333404541,-0.04707190394,0.72247833,0.72810185
0.045852661,-0.06910705566,-1.225509644,0.113742277,0.086082689,0.782158434
-0.1962585449,0.075820923,-0.9154663086,0.563043356,-0.01911670342,0.066753998
-0.1734924316,-0.03413391113,-0.6116638184,0.257170558,-0.3699690104,-0.0941978693
-0.09172058105,-0.06578063965,-0.2859649658,-0.02604012191,-0.2769839168,0.253438383
-0.1083526611,-0.005294799805,-0.2785186768,-0.09504102916,0.02186908,0.342913687
-0.1998443604,-0.02243041992,-0.8578948975,0.434169561,0.528134942,0.78953886
-0.8493041992,-0.2537689209,-1.297027588,0.230582342,-0.5765330791,1.121378779
-0.4622802734,0.000442505,-1.344848633,0.268105209,-0.1010129005,-0.1936216652
-0.06716918945,0.015548706,-1.479232788,0.137943223,-0.2500207424,-0.4451079667
0.004623413,-0.06278991699,-1.316802979,-0.4529975653,-0.378354758,-0.3142849505
0.068054199,-0.333770752,-1.486587524,-0.006648048759,-0.2673608661,-0.0821955353
