accelerometer x,accelerometer y,accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z
2.928350915,0.8599298994,-0.004554740695,1.284097195,0.0822333768,-0.54645437
-3.045372489,2.188985377,4.050520422,1.760975718,-1.210756302,0.3307412565
-2.234924852,2.934260723,2.794341965,1.233461022,0.3826946914,-0.5346574783
4.515540903,1.563977163,3.222817553,1.54231298,1.177685738,-0.1396986097
3.57251245,-2.115127529,2.461318802,-0.1339035481,0.407864809,1.08352232
-1.565074019,-1.127576627,-1.167128374,0.3693187237,1.401958704,0.7254545093
-2.515019412,-1.324405606,0.1994349232,0.5602767467,0.9855439663,0.3110818565
-1.11090694,-1.584628322,0.4495336466,-0.3180755079,0.7636084557,-0.01405376475
-0.4782713,-2.515863462,-1.487775967,-0.762337029,1.039662361,-0.5166338682
2.272595388,-3.899069047,-2.849144984,-0.04511873797,0.9516963363,-0.3130073547
2.008904412,2.057324159,0.3799702445,0.6757240295,-0.6659452319,0.5848360658
3.348399743,4.812967268,0.7596312038,-0.7896311879,1.191977978,0.1653788239
0.8169660792,7.447881472,0.7499404154,-1.284407496,-0.1929808706,1.588770032
-5.270367337,-4.242889499,0.360465224,-0.5151269436,0.5680071115,-0.132605195
-2.793825832,4.417483265,1.558020885,-0.3042389452,-0.2098500729,-0.0393458344
-3.235257055,-0.7174532733,0.73564301,-0.784809351,-0.2626998127,-0.6105287671
-2.251411146,-1.660108218,-1.210903584,-0.3319610655,-1.448578596,-0.574545145
-1.809168606,-0.03573006955,0.4030815459,-0.5220915675,-1.556955934,-0.6701020598
1.667678068,-1.564882588,-0.3411375693,-0.546446383,-0.6325304508,-0.5414630771
1.719982256,-1.243612406,-1.00772509,-0.7915200591,-0.7612417936,-0.09695589542
1.058803243,-1.530743587,-1.869188629,-0.8240878582,-0.2176611722,-0.1304741204
-0.1449260651,-1.325239719,-2.519699679,-0.3224574625,-0.8232934475,0.1113277599
-0.542192568,1.743884818,-2.51588392,-0.5494107008,-0.4499506652,-0.4220643044
2.044450503,1.741449115,-3.534645953,-0.02740236744,-0.6181496382,-0.8288570046
3.668817107,1.163488483,-1.49123809,1.006911516,-0.01725402288,-0.5757242441
-1.798569909,1.202109014,2.022349731,1.767682672,-0.5261821747,0.2034079731
-5.117039062,2.574240247,3.874263692,1.456727266,-0.7094616294,-0.05672420561
1.849444064,1.612833256,1.575323902,1.418312192,1.588572741,-0.6070494652
5.51616756,-0.8222638934,2.942202622,0.4031526148,0.245207265,0.8306093812
-0.8944986701,-2.20216693,-0.7173234364,0.359946996,1.175485253,0.8876546025
-1.820914866,-0.972352748,-0.596869257,0.5205435753,1.056506157,0.3046178222
-0.36466421,-1.247663727,0.4496762699,0.08412313461,0.8740735054,-0.03408322856
-1.206194822,-1.991826728,-0.8769499347,-0.5522304177,0.9707179666,-0.5514899492
1.675969219,-4.246925623,-3.245198896,-0.01736667939,1.211814523,-0.4263852239
4.304162298,1.990721397,0.5348334374,0.7139343619,-0.1175100431,0.6594180465
1.14844026,4.200238106,0.4609007342,-0.8865807056,1.438017368,0.0422115922
1.575399013,8.57138106,1.399061326,-0.9796569943,0.375831157,1.427280188
-4.651142675,-5.630270909,1.379254071,-0.4565117359,0.9662790298,0.2783368826
-3.722342653,2.944637156,0.4868061233,0.01004781947,0.476873517,-0.03484196588
-3.188554049,0.552659017,1.528449923,-0.6148203015,0.6333711743,-0.2192599028
-3.916699396,-1.862295508,-0.006598083091,-0.3908782601,-0.9653641582,-0.4029836059
-1.963704211,-0.3653028002,-1.539976402,-0.1016841978,-1.070216775,-0.5128073096
0.583302577,-0.9396966791,-0.09088511667,-0.1546334326,-0.6423162818,-0.5716215372
1.715774868,-0.8050953164,-0.7339572489,-0.5272759795,-0.5741051435,-0.3606522977
0.4775830254,-1.119897763,-1.489564019,-0.6745247245,-0.2282001525,-0.3497900665
0.6330056423,-2.105865195,-1.913365624,-0.437053591,-0.9153268933,0.1055082083
-1.387078335,0.9813543851,-1.850485244,-0.7407409549,-0.6167188883,-0.1854449362
1.150447215,2.22469265,-3.889427359,0.1622680426,-0.2394664437,-0.941848278
4.423945739,1.896351507,-1.480775294,1.269008994,0.2744141221,-0.781521976
-1.934435446,1.407148771,3.241253373,1.456665993,-1.290212631,0.4984777868
-5.152842782,1.086367834,2.944885578,1.138041496,-0.5349242687,-0.1844104379
2.287403227,2.387028408,1.368741591,1.787569642,1.572686911,-0.5874609351
5.445944269,-0.5928127482,4.207553397,-0.01309678983,-0.05869691819,0.986328721
0.01057400098,-1.46440269,-0.8939514115,0.01395570301,1.28130877,0.9376229048
-2.455924541,-1.214919395,-0.08932429709,0.2004474699,0.8957815766,0.3789268434
-1.500562676,-2.696567819,-0.2569265966,-0.0716503188,0.6704310775,-0.1276326478
-0.8145753847,-3.946719272,-1.121039408,-0.4434936941,0.9827321172,-0.5478982925
2.953641716,-3.472134259,-2.490001291,-0.06918757409,0.7414808273,-0.2045375705
3.639533437,3.942758551,1.260091832,0.9594005942,-0.3138741851,0.5939778686
4.025099858,6.070898707,2.956048192,-1.367975831,0.8416572213,0.616630435
-2.101170023,2.101620397,-2.841668364,-0.9695106149,0.2591127157,1.17263484
-3.660732293,-3.674884444,2.619892576,-0.5321748853,-0.06247484684,0.09670436382
-4.79262503,6.980926224,0.900481617,-0.4692961574,0.4391632378,-0.3910422027
-1.33573744,-2.221819141,-1.704413077,-0.2368036062,-0.3257159889,-0.5793600082
-0.7273559509,-1.048334748,-0.1119395951,-0.7319925427,-1.273765564,-0.5587409139
-2.019496533,-0.59515785,-0.399022699,-0.451588273,-1.163955092,-0.5097811818
1.138832473,-2.128020328,-1.657404804,-0.405736357,-0.6393117905,-0.5403465033
1.439545605,-1.486280176,-0.8176186979,-0.6384164691,-0.4485551119,-0.3668984473
0.9346730057,-1.656218809,-1.683238626,-0.3986493647,-0.3274151385,-0.3375228345
-0.306691329,-0.2859866869,-0.7982980575,-0.5392047763,-1.002311468,0.03483519703
0.3202285637,0.07096446454,-4.737987138,-0.05821955204,-0.4358302951,-0.5497996807
2.263664332,2.874853426,-2.41209519,0.4088434279,-0.3496444821,-0.8571967483
2.046593507,1.340785078,-0.3408008847,1.331099272,-0.3766016364,-0.2795604765
-4.036244352,2.979285275,3.94979561,1.672369242,-1.236671329,0.3677135408
-0.7705898202,3.644016428,3.158685565,1.24189353,1.215641975,-0.5750948191
5.534274294,0.7176169394,3.730923727,0.841902554,1.111409426,0.2391924858
2.377212531,-1.204184066,1.999189366,-0.2460475862,0.7136455178,1.095051289
-2.163493793,-1.457687703,-0.4558844769,0.3947625756,1.591901541,0.5085366964
-1.80273302,-1.533787777,0.005947583293,0.282941103,0.9664306641,0.3879202008
-2.18314688,-2.408904139,0.2035725345,-0.2096433192,0.7410447001,-0.0615500249
-1.325918349,-3.546907468,-1.622182099,-0.4497450292,0.7502025962,-0.4874807
3.410421607,-2.690889774,-3.386446857,0.2087337375,0.390925914,-0.2608445883
2.663675896,3.096301297,0.7762631897,0.6052803993,0.1713349521,0.4059947729
5.229433269,4.55539419,-0.9730793087,-0.4390157759,0.7679111362,0.2840501666
-0.4323655811,6.196942085,0.2605003452,-1.041030407,0.3458873034,1.305708408
-4.87286498,-2.899568765,2.204295174,-0.4596669972,0.5390062928,0.0202009771
0.5273895511,5.273958055,-16.15375576,2.438059568,1.325499654,0.2219018042
-3.641237318,-1.899162473,0.4712754497,-1.249936223,-0.5506123304,-0.5376059413
-1.999767166,-0.8536410284,-0.1418004073,-1.370544195,-1.723777294,-0.6944097877
-0.5907438329,-0.368728683,-1.567615227,-0.2790687382,-1.54234159,-0.4549764693
1.981561647,-1.23111299,-0.06457447124,-0.358050257,-0.4756877124,-0.6181471348
1.294011637,-0.8230722871,-0.5481402244,-0.820567131,-0.616253674,-0.3527595401
0.2523138421,-1.178442307,-1.791772212,-0.7416010499,-0.3281367421,-0.3944600224
0.1922775988,-1.233699499,-2.051387901,-0.491714716,-1.094389677,-0.1221069023
-0.5411392596,1.084824696,-2.67558816,-0.4504953027,-0.4273686707,-0.4062547684
1.806662907,2.275931839,-3.172865481,0.4163826704,-0.4286543131,-0.7910699248
3.812247381,1.477668415,-0.9696623399,1.209760427,0.007637963165,-0.4491468668
-2.688302388,1.33616794,3.259417976,1.706841946,-1.174919605,0.3365662098
-3.512986202,3.780380709,3.338931073,1.372519851,0.08645921946,-0.4263184667
3.97119671,2.028953221,2.377050034,1.35570538,1.618632674,-0.2531670928
3.897290932,-1.911246294,1.824507922,-0.1971129179,0.2932577729,1.0216043
-1.917095897,-2.364339021,-0.8122632353,0.3546316922,1.224987864,0.8080254197
-1.963718532,-0.8950292698,0.6514222466,0.3609021902,1.051700234,0.3519849181
-0.9644517656,-1.786329875,0.3641494654,-0.1949330717,0.8598213196,-0.04034103453
-1.657363887,-2.758565134,-1.444933435,-0.5626860261,0.778947413,-0.6077947617
2.2149551,-3.713160691,-3.208542944,-0.02348309755,0.9990860224,-0.4937635064
4.665578905,2.229187624,0.5848702282,0.7333737016,-0.6645222902,0.794819653
4.028907141,4.330369629,-1.06218441,-0.5252985954,0.9379122257,0.3565965891
0.3772571496,4.448741157,0.07736264114,-1.181526184,0.5058950186,1.234094858
-4.590236956,-2.196521618,2.005715553,-0.5119150281,0.5060309172,0.1152573898
-4.430736714,3.721758424,0.7762707154,-0.4165455103,0.2121307403,-0.2411125153
-3.481833523,-0.6602765111,1.091643875,-0.8709235787,-0.4640394747,-0.6177823544
-2.50999983,-1.479990135,-1.702641976,-0.4079986513,-1.466166258,-0.7372223139
-1.662251075,-0.6979477779,-0.2179880864,-0.3354755342,-1.594527125,-0.6482672095
1.238932724,-1.047908047,-0.215627787,-0.5095710754,-0.8416442275,-0.702903688
1.783758855,-0.75776541,-0.6105867437,-0.9165143967,-0.6680802107,-0.3595831692
1.18621221,-0.8996300416,-2.00850153,-0.8107224107,-0.2020278275,-0.311840415
-0.08385667934,-1.343103292,-2.467467095,-0.3998824954,-0.7554889321,0.01290381327
-0.5104609204,0.5780997477,-2.956311519,-0.4911544621,-0.2363101989,-0.1100805551
0.7962650904,2.089943988,-3.584557984,0.3803132474,-0.2872310579,-0.6780211926
3.523621577,1.41242525,-1.76033794,1.252823949,0.4311382771,-0.6585076451
-1.824654637,2.022006178,3.187725197,1.646755219,-0.7047653198,0.3679252267
-3.972546371,2.445729603,3.683810094,1.342521429,-0.1099496931,-0.2382565737
2.519350135,1.11812257,2.173720588,1.403750658,1.458243966,-0.3436842561
4.605616311,-0.478397849,3.984084249,0.06234041974,0.2971795201,0.952031374
-0.7223509822,-1.118010927,-1.505009426,0.4204645157,1.185085535,0.8885037899
-2.170917805,-1.522246976,0.4546533277,0.4710823894,0.9939974546,0.4491440058
-1.807623715,-1.635560636,-0.06633497811,0.08199723065,0.4346337318,0.1023854166
-1.445806711,-2.138084626,-0.4639764518,-0.4541149139,0.3855592906,-0.5373694897
1.496094006,-2.782182741,-2.506006669,-0.4153156579,0.6605278254,-0.5710981488
5.112802448,0.6869944222,1.249039107,0.4947479665,-0.2702213824,0.4860485494
3.531373214,1.574417309,-1.675651824,0.0589271076,1.247258425,0.2142731845
3.238911194,8.352807282,3.063431293,-0.9769849777,0.3178091645,1.249371052
-5.178386973,-2.96537307,1.745249092,-1.047990918,0.9857527018,0.4396054149
-3.481789976,2.238689611,1.766455546,-0.2301585525,0.1923452765,0.1028186604
-5.366341155,0.8850964894,1.441541893,-0.6334460974,0.2029433101,-0.4537945688
-3.503065696,-1.477420577,-1.511404095,-0.3851025403,-1.170217633,-0.6862962246
-1.805402239,-1.463016789,-0.1401392692,-0.2937511802,-1.859923482,-0.5440217257
0.4637874321,0.1387374396,-0.1028291639,-0.4024286866,-1.082180977,-0.6653410792
2.082332344,-1.670889139,-0.6198667593,-0.7657340765,-0.6855381727,-0.3730863035
1.298676998,-1.302237613,-1.816409079,-0.6330535412,-0.5757308602,-0.1396313161
0.5586635181,-0.9911153162,-1.674808651,-0.7247886062,-0.2176102549,-0.300842911
-0.4226932051,-0.7984013717,-2.52760826,-0.3381103277,-0.9911877513,-0.1820767671
-0.2806035325,0.9312608592,-2.369110474,-0.3947798014,-0.724065721,-0.5571143627
3.027218408,1.399462308,-3.463845154,0.6356093884,-0.4221867919,-0.7535727024
3.725679104,2.169678619,0.006880991685,1.102463484,-0.08609224111,-0.231109798
-3.041213908,2.589820094,3.326398339,1.625398755,-1.320479631,0.3131853938
-2.675693374,1.98518656,2.739133288,1.258731723,0.8458746076,-0.5731921196
4.250565733,0.8959989917,3.213046685,1.174182415,1.251998544,0.009099991992
3.636690323,-1.511661285,1.692307775,-0.07395133376,0.4777467549,1.101323128
-2.319319438,-1.009538862,-0.8364718669,0.5052728653,1.313191891,0.5824428797
-2.19685158,-0.6494955894,0.5681348185,0.2286092788,0.7123703957,0.3340626359
-1.063636362,-2.215845327,0.5675667363,-0.2915640473,0.536958158,0.01480498817
-1.005566743,-3.162946729,-1.152546818,-0.5235945582,0.4626165926,-0.3815231919
1.669606114,-4.04654392,-3.491656121,0.1967561692,0.8941182494,-0.368288219
4.48668598,2.836875869,0.7794272797,0.7716111541,0.0301131513,0.6572568417
4.097970448,1.448331261,-0.6836684926,-0.4737334847,1.362674475,0.09260355681
1.995643072,10.60665238,2.924519666,-0.9182850718,0.4320033789,1.566094637
-5.082745163,-4.531833867,1.104123271,-0.9431206584,0.9420557618,0.2877448201
-4.452840409,4.446967718,1.71488654,-0.4261434674,0.1699108928,0.01730413921
-4.565051953,-0.1149123273,1.046298859,-0.890756011,-0.0922030732,-0.558842957
-1.997346076,-1.353648652,-2.071296425,-0.4090883136,-1.042449355,-0.8045102358
-1.456509014,-1.078589601,-0.0228898772,-0.1388208121,-1.469666839,-0.6109483242
0.6938783365,-0.5996633447,-0.2297277702,-0.4131367505,-0.8695389032,-0.6110550761
2.170897055,-1.536600496,-1.348666333,-0.494898051,-0.5872771144,-0.3568136096
1.330713182,-1.21254156,-1.281131843,-0.681066215,-0.3627341986,-0.235835433
-0.02387187397,-1.153923367,-2.299090304,-0.5391139388,-0.4134654999,-0.2035791278
-1.209684417,-0.8029115426,-1.622149658,-0.5903244615,-0.9038873315,0.1197942272
0.1670230383,1.98502114,-4.215660423,-0.0009118868038,-0.3396053314,-0.6569345593
3.160836605,2.54985867,-3.010048078,1.337879777,0.1890551895,-0.9291166663
-0.1784476648,1.411637899,2.8089819,1.230089426,-0.5810293555,0.2437886298
-4.31291113,0.9858540346,3.220237473,1.299701452,-0.6250321269,-0.006419201382
0.9896309228,1.856625062,1.210339666,1.633455038,1.326222658,-0.5619348884
5.560551476,1.472792917,5.024421569,0.4146150649,0.4588663876,0.5941851139
-0.8898523056,-2.20237502,-1.262372636,-0.0385261476,1.387286544,0.8539618254
-1.17037532,-1.123732227,-0.01911218529,0.5918190479,0.9034850597,0.5986200571
-1.853100979,-2.24668061,0.3600104659,0.2419507653,0.715393424,0.3233343065
-2.19232212,-1.997664348,-0.2130219519,-0.244030416,0.5240753889,-0.2706004679
0.05460515815,-2.508902391,-1.506681743,-0.3283543289,0.594674468,-0.4902821183
4.595981345,1.058147702,0.09704999598,0.4340589941,0.05891684443,0.3802348077
3.101830874,1.953846834,-1.096408751,0.1173738688,0.7645030022,0.3996106982
3.312015009,7.832831807,1.797441636,-0.7389594316,0.8746347427,0.724712491
-3.754594233,-1.033402552,-1.095308681,-1.04823041,0.7523770928,0.6067039967
-4.836280632,-0.487291934,0.9726993695,-0.2350847125,-0.1739962995,0.05514112487
-3.009863661,3.085108287,1.459959155,-0.9473179579,0.09631337225,-0.2559239566
-1.474695244,-2.163345909,-0.859836522,-0.5400057435,-0.5700668693,-0.4026014507
-1.812548312,-1.357179748,-1.55289229,0.0181052573,-0.8026250005,-0.4806876779
-0.503959868,-0.9301187034,0.3566458849,-0.3623508513,-0.8368397951,-0.5044851303
0.4791889993,-1.076793366,-0.5402804508,-0.4309185743,-0.4827837944,-0.3873811364
1.019674179,-1.224543548,-1.049202763,-0.6267026067,-0.387537241,-0.3344633281
0.5048875042,-0.8152718425,-1.634720825,-0.527374506,-0.3843288124,-0.3151037395
-0.03653583298,-1.966791656,-2.475622052,-0.2118517309,-0.8216143847,-0.1798757762
-0.6251005683,0.5788187096,-1.619860963,-0.6422703266,-0.2770261765,-0.359007895
0.8396167408,2.534497435,-3.676426705,0.03065968491,-0.3909541965,-0.7774316072
4.008692036,1.343836867,-0.4606919503,0.9752232432,0.5789100528,-0.8251347542
-2.604365044,3.67284154,4.000294795,1.194608331,-0.8698580265,0.230686307
-2.167512673,1.058957265,3.237710002,1.28128612,0.07960576564,-0.2222471982
